id,lat,lon,type,destination:ref,exit_to,name,destination,destination:street,ref,junction:ref
85785984,40.4332386,-123.985974,node,,,Unnamed Exit,,,671,
85786381,40.4857923,-124.0990938,node,,,Unnamed Exit,,,679,
85786632,40.5446724,-124.1445834,node,,,Unnamed Exit,,,685,
85786945,40.6036833,-124.1756457,node,,,Unnamed Exit,,,690,
85787030,40.6105526,-124.1890187,node,,,Unnamed Exit,,,691,
85788695,40.587744,-124.1552642,node,,,Unnamed Exit,,,688,
85788771,40.5528233,-124.1462023,node,,,Unnamed Exit,,,685,
85791680,40.9164912,-124.0931036,node,,,Unnamed Exit,,,718,
85793669,41.346639,-124.0291666,node,,,Unnamed Exit,,,753,
85793706,41.3511753,-124.0231757,node,,,Unnamed Exit,,,753,
85795047,40.1071607,-123.7944568,node,,,Unnamed Exit,,,639B,
86161437,39.2638376,-123.2261649,node,,,Unnamed Exit,,,557,
86220920,39.2369833,-123.2077785,node,,,Unnamed Exit,,,555B,
86222516,39.1461025,-123.1965887,node,,,Unnamed Exit,,,548B,
86233811,39.132755,-123.1953571,node,,,Unnamed Exit,,,548A,
86240635,39.2312467,-123.2078501,node,,,Unnamed Exit,,,555A,
86256118,38.8578691,-123.0380131,node,,,Unnamed Exit,,,525,
86264913,39.0949446,-123.1881484,node,,,Unnamed Exit,,,545,
86276581,37.8747661,-122.3061002,node,,,Unnamed Exit,,,12,
86276624,37.8848934,-122.3086774,node,,,Unnamed Exit,,,13B,
86276989,37.8949985,-122.3081676,node,,,Unnamed Exit,,,13,
86277189,37.8878835,-122.3081891,node,,,Unnamed Exit,,,,
86348855,39.8342495,-123.6361474,node,,,Unnamed Exit,,,609,
86364630,38.8586,-123.0386084,node,,,Unnamed Exit,,,525,
86374816,39.5107108,-121.5728195,node,,,Unnamed Exit,,,47,
86376081,39.7582288,-121.8521908,node,,,Unnamed Exit,,,387B,
86378470,39.7345456,-121.8168166,node,,,Unnamed Exit,,,385,
86384046,39.5323039,-121.5802715,node,,,Unnamed Exit,,,49,
86384108,39.1434178,-123.1961373,node,,,Unnamed Exit,,,548B,
86386469,39.4940637,-121.5753019,node,,,Unnamed Exit,,,46,
86387260,39.5272302,-121.5759601,node,,,Unnamed Exit,,,48,
86390023,39.5169316,-121.5722576,node,,,Unnamed Exit,,,48,
86393590,39.501491,-121.574783,node,,,Unnamed Exit,,,46,
86397859,39.7525466,-121.8419672,node,,,Unnamed Exit,,,387A,
86398256,39.8336041,-123.6281604,node,,,Unnamed Exit,,,609,
86398257,39.7622779,-121.85842,node,,,Unnamed Exit,,,387B,
86403209,39.7721743,-121.8703295,node,,,Unnamed Exit,,,389,
86407357,39.7556716,-121.8480103,node,,,Unnamed Exit,,,387A,
86413557,39.5380728,-121.5856099,node,,,Unnamed Exit,,,49,
86416211,39.7113988,-121.7971034,node,,,Unnamed Exit,,,383,
86416516,39.5048087,-121.5738983,node,,,Unnamed Exit,,,47,
86416956,39.1043806,-123.1939052,node,,,Unnamed Exit,,,546,
86419169,39.616555,-121.683038,node,,,Unnamed Exit,,,4,
86419239,39.6252538,-121.6969988,node,,,Unnamed Exit,,,4,
86419307,39.6389429,-121.7121884,node,,,Unnamed Exit,,,376,
86420469,39.9489679,-123.7811565,node,,,Unnamed Exit,,,625,
86421069,39.9403683,-123.7776053,node,,,Unnamed Exit,,,625,
86426796,39.194331,-123.210164,node,,,Unnamed Exit,,,552,
86439829,39.0996859,-123.1912045,node,,,Unnamed Exit,,,545,
86447002,39.8470614,-123.7033733,node,,,Unnamed Exit,,,614,
86473865,39.2331648,-123.2083034,node,,,Unnamed Exit,,,555A,
86488430,39.1397081,-123.1961143,node,,,Unnamed Exit,,,548A,
86507093,39.9635352,-123.791648,node,,,Unnamed Exit,,,627,
86546244,39.5782824,-121.6190569,node,,,Unnamed Exit,,,1,
86558765,39.1488174,-123.196528,node,,,Unnamed Exit,,,549,
86562260,39.1883691,-123.2110022,node,,,Unnamed Exit,,,552,
86608012,39.8497532,-123.7111484,node,,,Unnamed Exit,,,614,
86627208,39.6136448,-121.691323,node,,,Unnamed Exit,,,,
86644595,39.0865681,-123.1837943,node,,,Unnamed Exit,,,544,
86698492,39.1691633,-123.2079812,node,,,Unnamed Exit,,,551,
86748972,39.0814064,-123.1806667,node,,,Unnamed Exit,,,544,
86785818,39.154444,-123.1973741,node,,,Unnamed Exit,,,549,
86803294,39.239005,-123.207689,node,,,Unnamed Exit,,,555B,
86812426,39.1091327,-123.1952775,node,,,Unnamed Exit,,,546,
87038913,39.173787,-123.2130215,node,,,Unnamed Exit,,,551,
87042501,39.159107,-123.1981017,node,,,Unnamed Exit,,,,
87042792,39.2593585,-123.220088,node,,,Unnamed Exit,,,557,
87095054,39.021487,-122.0615202,node,,,Unnamed Exit,,,567,
87095418,39.0532198,-122.0822388,node,,,Unnamed Exit,,,569,
87096813,39.1630768,-122.1476374,node,,,Unnamed Exit,,,578,
87097042,39.1539257,-122.1420881,node,,,Unnamed Exit,,,577,
87097420,39.0272349,-122.0639947,node,,,Unnamed Exit,,,567,
87101246,39.2802012,-122.1832045,node,,,Unnamed Exit,,,586,
87112092,39.1714989,-122.1530368,node,,,Unnamed Exit,,,578,
87123584,39.0604367,-122.0881302,node,,,Unnamed Exit,,,569,
87125463,39.0099725,-122.0522537,node,,,Unnamed Exit,,,566,
87126848,39.3448706,-122.1946914,node,,,Unnamed Exit,,,591,
87130612,39.352795,-122.194625,node,,,Unnamed Exit,,,591,
87131973,39.2721884,-122.1821589,node,,,Unnamed Exit,,,586,
87133859,39.1270458,-122.1304939,node,,,Unnamed Exit,,,575,
87137821,39.317201,-122.194464,node,,,Unnamed Exit,,,588,
87138863,38.9287613,-122.001995,node,,,Unnamed Exit,,,559,
87146559,39.1605011,-122.1464561,node,,,Unnamed Exit,,,577,
87174556,39.2373568,-122.1816076,node,,,Unnamed Exit,,,,
87174851,39.2455178,-122.1821386,node,,,Unnamed Exit,,,,
87221745,39.0151449,-122.0576151,node,,,Unnamed Exit,,,566,
87222133,39.1303374,-122.1342114,node,,,Unnamed Exit,,,575,
87261107,38.7207517,-120.8343484,node,,,Unnamed Exit,,,44B,
87330347,38.6593099,-120.9734715,node,,,Unnamed Exit,,,35,
87342922,36.7105994,-119.7778941,node,,,Unnamed Exit,,,130,
87343822,36.666663,-119.7284438,node,,,Unnamed Exit,,,126,
87356637,36.7227384,-119.7899119,node,,,Unnamed Exit,,,132A,
87356694,36.133629,-120.1548564,node,,,Unnamed Exit,,,325,
87366630,36.6061477,-119.6622286,node,,,Unnamed Exit,,,121,
87371279,38.7488895,-120.6134979,node,,,Unnamed Exit,,,57,
87371328,38.7404328,-120.6630962,node,,,Unnamed Exit,,,54,
87371480,38.7302937,-120.7637957,node,,,Unnamed Exit,,,49,
87371511,38.7325483,-120.783661,node,,,Unnamed Exit,,,48,
87371635,38.7090888,-120.8425071,node,,,Unnamed Exit,,,44A,
87371649,38.7033763,-120.8600382,node,,,Unnamed Exit,,,43,
87371664,38.6957959,-120.8872567,node,,,Unnamed Exit,,,41,
87371667,36.7531114,-119.8272278,node,,,Unnamed Exit,,,134,
87371694,38.6772232,-120.9178851,node,,,Unnamed Exit,,,39,
87371710,38.6614634,-120.9422089,node,,,Unnamed Exit,,,37,
87371754,38.6558531,-121.003807,node,,,Unnamed Exit,,,34,
87371766,38.6551566,-121.0334534,node,,,Unnamed Exit,,,32,
87371815,38.6508641,-121.0765063,node,,,Unnamed Exit,,,30A,
87377816,36.6299213,-119.6882667,node,,,Unnamed Exit,,,123A,
87381299,36.5787512,-119.6326103,node,,,Unnamed Exit,,,,
87384739,36.736518,-119.805355,node,,,Unnamed Exit,,,133A,
87388673,36.5211431,-119.5655662,node,,,Unnamed Exit,,,112,
87389676,36.7263021,-119.7944607,node,,,Unnamed Exit,,,,
87392606,36.7426468,-119.812026,node,,,Unnamed Exit,,,,
87392798,36.528563,-120.4847656,node,,,Unnamed Exit,,,357,
87392942,36.753525,-119.7796975,node,,,Unnamed Exit,,,,
87394193,36.8083678,-119.887494,node,,,Unnamed Exit,,,140,
87400184,36.5089698,-119.5512103,node,,,Unnamed Exit,,,111,
87401686,36.7602894,-119.8315951,node,,,Unnamed Exit,,,135,
87405721,36.6020588,-120.5819968,node,,,Unnamed Exit,,,365,
87411801,36.6836776,-120.6564707,node,,,Unnamed Exit,,,372,
87413084,36.0751011,-120.0989347,node,,,Unnamed Exit,,,319,
87419972,36.796298,-119.8696001,node,,,Unnamed Exit,,,138,
87420614,36.6955066,-119.7628062,node,,,Unnamed Exit,,,129,
87435858,36.5497695,-119.5997028,node,,,Unnamed Exit,,,115,
87439088,36.5668808,-119.6191652,node,,,Unnamed Exit,,,117,
87442904,36.8131391,-119.785501,node,,,Unnamed Exit,,,132,
87444815,36.8469427,-120.7713602,node,,,Unnamed Exit,,Nees Avenue,385,
87447239,36.2507507,-120.2414805,node,,,Unnamed Exit,,,334,
87456918,36.774401,-120.7214773,node,,,Unnamed Exit,,,379,
87460616,36.7755131,-119.8422663,node,,,Unnamed Exit,,,136B,
87460654,36.7736289,-119.840313,node,,,Unnamed Exit,,,136A,
87467008,36.8043889,-119.785118,node,,,Unnamed Exit,,,132,
87469987,36.7763173,-119.7847804,node,,,Unnamed Exit,,,130,
87474089,36.6445396,-119.7042501,node,,,Unnamed Exit,,,124,
87495624,36.7500144,-119.797894,node,,,Unnamed Exit,,,57B,
87504214,36.7904782,-119.7485622,node,,,Unnamed Exit,,,3,
87508433,39.403371,-122.194973,node,,,Unnamed Exit,,,595,
87509524,36.7107114,-119.7847225,node,,,Unnamed Exit,,,125,
87509544,36.6970877,-119.7861155,node,,,Unnamed Exit,,,124,
87509741,36.7633763,-119.775649,node,,,Unnamed Exit,,,129,
87509829,36.7906247,-119.7842477,node,,,Unnamed Exit,,,131,
87509899,36.8586092,-119.791267,node,,,Unnamed Exit,,,135,
87509940,36.7398301,-119.7774649,node,,,Unnamed Exit,,,127,
87511253,39.4984821,-122.1989642,node,,,Unnamed Exit,,,601,
87521987,36.5349531,-119.5820889,node,,,Unnamed Exit,,,114,
87526065,39.596851,-122.20916,node,,,Unnamed Exit,,,,
87526962,39.5208268,-122.2143797,node,,,Unnamed Exit,,,603,
87557926,39.6861245,-122.2048763,node,,,Unnamed Exit,,,614,
87561352,39.588887,-122.209425,node,,,Unnamed Exit,,,,
87575641,39.7434821,-122.2057402,node,,,Unnamed Exit,,,618,
87579127,39.6271781,-122.2048895,node,,,Unnamed Exit,,,610,
87588825,36.7333357,-119.8018978,node,,,Unnamed Exit,,,132B,
87588904,36.8408011,-119.9285673,node,,,Unnamed Exit,,,143,
87588975,36.6804978,-119.7446146,node,,,Unnamed Exit,,,127,
87595866,39.4104772,-122.1955082,node,,,Unnamed Exit,,,595,
87603976,39.585423,-122.210064,node,,,Unnamed Exit,,,607,
87605544,39.5272208,-122.2149086,node,,,Unnamed Exit,,,603,
87609585,39.786673,-122.2043,node,,,Unnamed Exit,,,621,
87610116,39.7470987,-122.2054268,node,,,Unnamed Exit,,,619,
87628263,39.736982,-122.205554,node,,,Unnamed Exit,,,618,
87628809,39.57928,-122.210721,node,,,Unnamed Exit,,,607,
87632577,39.6789807,-122.204496,node,,,Unnamed Exit,,,614,
87646119,32.7731585,-115.2897172,node,,,Unnamed Exit,,,131,
87647535,32.7603261,-114.8417067,node,,,Unnamed Exit,,,159,
87647703,32.6795724,-116.096492,node,,,Unnamed Exit,,,80,
87647735,32.6776316,-116.1020269,node,,,Unnamed Exit,,,80,
87651847,39.4913569,-122.1958916,node,,,Unnamed Exit,,,601,
87652763,32.7736765,-115.5391678,node,,,Unnamed Exit,,,116,
87652787,32.7737071,-115.5559421,node,,,Unnamed Exit,,,115,
87652792,32.7737142,-115.624474,node,,,Unnamed Exit,,,111,
87657220,32.7732013,-115.3900453,node,,,Unnamed Exit,,,125,
87658090,32.7371521,-114.6545423,node,,,Unnamed Exit,,,170,
87658114,32.7118233,-115.0937056,node,,,Unnamed Exit,,,143,
87659338,32.7323742,-114.6274733,node,,,Unnamed Exit,,,172,
87660381,32.7734544,-115.4776778,node,,,Unnamed Exit,,,120,
87663291,32.767746,-115.8051397,node,,,Unnamed Exit,,,101,
87664862,32.7077673,-115.0408318,node,,,Unnamed Exit,,,146,
87666648,32.773209,-115.3413443,node,,,Unnamed Exit,,,128,
87671413,39.754242,-122.205595,node,,,Unnamed Exit,,,619,
87671966,32.7471958,-114.7600646,node,,,Unnamed Exit,,,164,
87674221,32.7438465,-114.7243697,node,,,Unnamed Exit,,,166,
87679255,39.7807301,-122.2043393,node,,,Unnamed Exit,,,621,
87680238,32.708299,-114.9608827,node,,,Unnamed Exit,,,151,
87688733,32.7736955,-115.506777,node,,,Unnamed Exit,,,118A,
87699488,32.726807,-116.0242408,node,,,Unnamed Exit,,,87,
87834342,34.9129734,-118.1642734,node,,,Unnamed Exit,,,58,
87846096,34.8390824,-118.8632474,node,,,Unnamed Exit,,,207,
87860957,35.6960821,-117.8679711,node,,,Unnamed Exit,,,,
87866866,35.3479432,-119.0394482,node,,,Unnamed Exit,,,24B,
87868583,35.2124934,-119.166732,node,,,Unnamed Exit,,,239,
87879037,35.631214,-118.475681,node,,,Unnamed Exit,,,43,
87881464,35.009883,-117.8857962,node,,,Unnamed Exit,,,186,
87881961,35.385586,-118.9877743,node,,,Unnamed Exit,,,3,
87889467,34.9470956,-118.1612871,node,,,Unnamed Exit,,,61,
87890526,35.352559,-118.9809376,node,,,Unnamed Exit,,,113,
87907320,35.1449067,-118.9953056,node,,,Unnamed Exit,,,9,
87911146,35.3527279,-119.032841,node,,,Unnamed Exit,,,110B,
87912037,35.5018518,-119.1673522,node,,,Unnamed Exit,,,37,
87929169,35.6723753,-117.8241942,node,,,Unnamed Exit,,,,
87937931,35.3852439,-119.0158102,node,,,Unnamed Exit,,,,
87940484,35.7798618,-119.2533834,node,,,Unnamed Exit,,,57,
87949683,35.7752654,-119.2524114,node,,,Unnamed Exit,,,56B,
87963181,35.3524197,-119.3321686,node,,,Unnamed Exit,,Stockdale Highway,253,
87965872,35.1007711,-118.2879009,node,,,Unnamed Exit,,,159,
87978504,35.2905762,-119.2493244,node,,,Unnamed Exit,Shafter;Wasco,,246,
87988654,35.0066342,-117.7088343,node,,,Unnamed Exit,,,196,
87999589,35.6086841,-118.492553,node,,,Unnamed Exit,,,42,
88005107,35.3390092,-118.8466272,node,,,Unnamed Exit,,,121,
88005113,35.3375832,-118.8394679,node,,,Unnamed Exit,,,121,
88015167,35.263445,-119.2204228,node,,,Unnamed Exit,,Taft Highway,244,
88031078,35.205827,-119.1591546,node,,,Unnamed Exit,,Bear Mountain Boulevard,239,
88039206,34.8310814,-118.8678071,node,,,Unnamed Exit,Lebec,,207,
88040774,35.3886806,-118.9826349,node,,,Unnamed Exit,,,3,
88045296,35.0048966,-117.7572248,node,,,Unnamed Exit,,,193,
88054281,35.3287718,-118.8038662,node,,,Unnamed Exit,,,123,
88064892,35.1182265,-118.9868927,node,,,Unnamed Exit,,,7,
88069120,35.0975417,-119.0402716,node,,,Unnamed Exit,,Copus Road,228,
88078585,35.1641518,-119.1138407,node,,,Unnamed Exit,,,234,
88103632,35.0095356,-117.875779,node,,,Unnamed Exit,,,186,
88106046,35.7438663,-119.2424389,node,,,Unnamed Exit,,,54,
88106143,35.750243,-119.2453452,node,,,Unnamed Exit,,,54,
88111474,35.3521305,-118.9361834,node,,,Unnamed Exit,,,116,
88119422,35.3805818,-119.0130221,node,,,Unnamed Exit,,,2B,
88119458,35.3827952,-119.007897,node,,,Unnamed Exit,,,2B,
88144372,35.091902,-119.0337441,node,,,Unnamed Exit,,,228,
88145838,35.3522684,-118.989516,node,,,Unnamed Exit,,,113,
88148971,35.676303,-119.227198,node,,,Unnamed Exit,,,49,
88149106,35.0784958,-118.9745807,node,,,Unnamed Exit,,,4,
88153006,35.7545139,-119.2469479,node,,,Unnamed Exit,,,55,
88169544,35.0104181,-117.6441473,node,,,Unnamed Exit,,,199,
88173861,35.1990865,-118.519622,node,,,Unnamed Exit,,,142,
88178422,35.1081643,-118.318765,node,,,Unnamed Exit,,,156,
88189299,35.2704488,-119.228401,node,,,Unnamed Exit,,,244,
88206489,35.6173257,-118.4861357,node,,,Unnamed Exit,,,42,
88207728,35.3831796,-119.008383,node,,,Unnamed Exit,,,,
88216861,35.3913101,-118.9782902,node,,,Unnamed Exit,,,4,
88225411,34.999836,-118.160128,node,,,Unnamed Exit,,,64,
88236457,35.387287,-119.0446856,node,,,Unnamed Exit,,,26,
88237387,35.3213523,-119.0373364,node,,,Unnamed Exit,,,21,
88241895,35.39656,-118.9460266,node,,,Unnamed Exit,,,6,
88243875,35.1149955,-118.2313585,node,,,Unnamed Exit,,,,
88249400,35.3998269,-119.0367135,node,,,Unnamed Exit,,,6,
88251495,35.7699089,-119.2509504,node,,,Unnamed Exit,,,57,
88253418,34.8611034,-118.1716621,node,,,Unnamed Exit,,,55,
88260910,35.3304435,-118.8112147,node,,,Unnamed Exit,,,123,
88271174,35.379341,-119.0443208,node,,,Unnamed Exit,,,26A,
88284702,35.3825742,-119.0443774,node,,,Unnamed Exit,,,26B,
88300026,35.3576346,-119.340027,node,,,Unnamed Exit,,,253,
88302254,35.6704538,-119.2252533,node,,,Unnamed Exit,,,49,
88312599,35.1401815,-118.4619708,node,,,Unnamed Exit,,,148,
88315413,35.3713991,-119.0433237,node,,,Unnamed Exit,,,25,
88319044,35.3378718,-119.0394889,node,,,Unnamed Exit,,,23,
88323567,35.144101,-118.4697954,node,,,Unnamed Exit,,,148,
88333529,35.1251731,-118.9893745,node,,,Unnamed Exit,,,7,
88348691,34.8239524,-118.170506,node,,,Unnamed Exit,,,52,
88349186,35.3529838,-118.9617891,node,,,Unnamed Exit,,,114,
88362216,35.4228178,-118.94713,node,,,Unnamed Exit,,,,
88371803,35.1269958,-118.411273,node,,,Unnamed Exit,,,151,
88389364,35.3524123,-118.9441713,node,,,Unnamed Exit,,,115,
88389415,35.352485,-118.928219,node,,,Unnamed Exit,,,116,
88389922,35.5033301,-119.5387082,node,,,Unnamed Exit,,,268,
88397365,34.9891606,-118.9463327,node,,,Unnamed Exit,,,219B,
88397782,35.0561754,-118.9955438,node,,,Unnamed Exit,Taft;Maricopa,,225,
88399199,35.4027881,-119.041105,node,,,Unnamed Exit,,,,
88399231,35.4013288,-119.042643,node,,,Unnamed Exit,,,,
88400879,34.8675741,-118.1717919,node,,,Unnamed Exit,,,55,
88402647,35.0899953,-118.9779421,node,,,Unnamed Exit,,,5,
88405234,35.6901585,-119.2300629,node,,,Unnamed Exit,,,50,
88410213,35.3525292,-118.9987108,node,,,Unnamed Exit,,,112,
88416279,35.352028,-118.9084464,node,,,Unnamed Exit,,,117,
88419124,35.4378536,-118.93212,node,,,Unnamed Exit,,,,
88420389,34.8246668,-118.874449,node,,,Unnamed Exit,,,,
88426568,35.0601032,-118.9687756,node,,,Unnamed Exit,,,3,
88437677,35.3141834,-119.0351614,node,,,Unnamed Exit,,,21,
88439614,35.5331128,-119.1917643,node,,,Unnamed Exit,,,39,
88445502,34.8199682,-118.8796901,node,,,Unnamed Exit,,,205,
88453457,35.6558978,-117.8045875,node,,,Unnamed Exit,,,,
88464179,35.2921984,-119.029387,node,,,Unnamed Exit,,,20,
88486399,34.991017,-118.159216,node,,,Unnamed Exit,,,64,
88488857,35.1532851,-118.9982823,node,,,Unnamed Exit,,,9,
88489946,35.2627185,-119.0216717,node,,,Unnamed Exit,,,18,
88495887,35.3523287,-119.0074733,node,,,Unnamed Exit,,,112,
88496174,35.6421279,-119.2187893,node,,,Unnamed Exit,,,47,
88498218,35.1398215,-118.4460783,node,,,Unnamed Exit,,,149,
88508246,35.3526464,-119.0133341,node,,,Unnamed Exit,,,111,
88513834,35.3449568,-118.8739152,node,,,Unnamed Exit,,,119,
88513893,35.3464721,-118.8828386,node,,,Unnamed Exit,,,119,
88525642,34.9032448,-118.1646246,node,,,Unnamed Exit,,,58,
88526056,35.383682,-118.9978222,node,,,Unnamed Exit,,,2B,
88527903,35.006637,-117.833948,node,,,Unnamed Exit,,,188,
88530383,35.242537,-118.58922,node,,,Unnamed Exit,,,137,
88545047,35.123397,-118.4075663,node,,,Unnamed Exit,,,151,
88547398,35.3649829,-119.0402362,node,,,Unnamed Exit,,,25,
88556691,35.5259844,-119.1882458,node,,,Unnamed Exit,,,39,
88557366,35.0093751,-117.6562533,node,,,Unnamed Exit,,,199,
88557471,35.0061037,-117.7441104,node,,,Unnamed Exit,,,194,
88557578,35.625106,-118.480718,node,,,Unnamed Exit,,,43,
88559776,36.3075358,-119.7143294,node,,,Unnamed Exit,,,83,
88564012,36.2789362,-119.8154131,node,,,Unnamed Exit,,,77,
88564017,36.2802519,-119.8120582,node,,,Unnamed Exit,,,,
88568322,35.1588134,-119.1074491,node,,,Unnamed Exit,,,234,
88569027,35.9841536,-119.9631216,node,,,Unnamed Exit,,,309,
88572593,36.324308,-119.607468,node,,,Unnamed Exit,,,89,
88573957,35.0984081,-118.2966246,node,,,Unnamed Exit,,,159,
88578484,36.3205864,-119.6598057,node,,,Unnamed Exit,,,86,
88581778,36.3156777,-119.6878621,node,,,Unnamed Exit,,,84,
88585068,36.3986698,-119.8075033,node,,,Unnamed Exit,,,,
88585764,35.29598,-119.2555892,node,,,Unnamed Exit,,,246,
88587366,36.291565,-119.7820547,node,,,Unnamed Exit,,,79,
88587474,35.264413,-118.66021,node,,,Unnamed Exit,,,,
88591107,36.3221878,-119.6494217,node,,,Unnamed Exit,,,87,
88591213,36.2916687,-119.777452,node,,,Unnamed Exit,,,79,
88595950,35.0624147,-119.0026842,node,,,Unnamed Exit,,,225,
88599537,36.2573246,-119.8651427,node,,,Unnamed Exit,,,73,
88604936,34.9568532,-118.1609445,node,,,Unnamed Exit,,,61,
88606025,34.8135958,-118.8844192,node,,,Unnamed Exit,,Frazier Mountain Park Road,205,
88608963,35.1396372,-118.4555838,node,,,Unnamed Exit,,,149,
88611958,35.4109171,-119.0532236,node,,,Unnamed Exit,,,28,
88613848,35.9785107,-119.9568505,node,,,Unnamed Exit,,,309,
88614269,35.7689857,-119.250943,node,,,Unnamed Exit,,,56A,
88614514,35.5987543,-119.2103253,node,,,Unnamed Exit,,,44,
88615687,35.2709266,-119.024162,node,,,Unnamed Exit,,,18,
88620227,36.31056,-119.704077,node,,,Unnamed Exit,,,83,
88625959,35.359354,-119.0395835,node,,,Unnamed Exit,,,24,
88625965,35.3575417,-119.039846,node,,,Unnamed Exit,,,,
88626651,36.3193123,-119.6689057,node,,,Unnamed Exit,,,85,
88627520,35.2052487,-119.0096001,node,,,Unnamed Exit,,,13,
88628919,35.0070029,-117.714498,node,,,Unnamed Exit,,,195,
88629305,35.0066694,-117.7233372,node,,,Unnamed Exit,,,195,
88630805,35.649808,-119.220939,node,,,Unnamed Exit,,,47,
88632091,35.7640488,-119.2496015,node,,,Unnamed Exit,,,56,
88632110,36.2844028,-119.8033414,node,,,Unnamed Exit,,,77,
88644202,35.4013424,-119.041979,node,,,Unnamed Exit,,,,
88644255,35.3945044,-119.0445271,node,,,Unnamed Exit,,,27,
88651649,35.9321815,-119.9093707,node,,,Unnamed Exit,,,305,
88655706,36.3124058,-119.697808,node,,,Unnamed Exit,,,84,
88655886,35.4963124,-119.1597012,node,,,Unnamed Exit,,,37,
88656131,35.241199,-119.016372,node,,,Unnamed Exit,,,15,
88660473,35.2116727,-119.0109514,node,,,Unnamed Exit,,,13,
88660979,35.0984835,-118.9809065,node,,,Unnamed Exit,,,5,
88665413,34.9449463,-118.9323881,node,,,Unnamed Exit,,,215,
88667359,36.324508,-119.6329233,node,,,Unnamed Exit,,,87B,
88667534,36.327286,-119.595178,node,,,Unnamed Exit,,,89,
88675002,35.0071013,-117.8455542,node,,,Unnamed Exit,,,188,
88675047,35.0032104,-117.7683104,node,,,Unnamed Exit,,,193,
88676341,36.2553764,-119.8749341,node,,,Unnamed Exit,,,73,
88683611,34.8750734,-118.89272,node,,,Unnamed Exit,,,210,
88685225,36.2955213,-119.7593878,node,,,Unnamed Exit,,,81,
88685578,34.8304917,-118.8687835,node,,,Unnamed Exit,,,,
88686771,35.2940328,-118.7568058,node,,,Unnamed Exit,,,127,
88688841,35.3936048,-118.9705068,node,,,Unnamed Exit,,,5,
88705452,35.2992682,-119.0315561,node,,,Unnamed Exit,,,20,
88708624,35.4153812,-119.0585796,node,,,Unnamed Exit,,,28,
88709736,35.9369935,-119.9148064,node,,,Unnamed Exit,,,305,
88711687,35.7141595,-119.2356173,node,,,Unnamed Exit,,,52,
88711720,35.679744,-119.2277527,node,,,Unnamed Exit,,,50,
88721072,35.4971119,-119.531458,node,,,Unnamed Exit,,,268,
88723653,36.2987925,-119.750884,node,,,Unnamed Exit,,,81,
88725074,35.3955926,-118.9641444,node,,,Unnamed Exit,,,5,
88725274,35.5545414,-119.1968732,node,,,Unnamed Exit,,,41,
88726042,35.3962312,-118.9545264,node,,,Unnamed Exit,,,6,
88726209,35.0070592,-117.7350744,node,,,Unnamed Exit,,,194,
88730408,35.3522099,-118.9194585,node,,,Unnamed Exit,,,117,
88731499,35.234314,-119.014264,node,,,Unnamed Exit,,,15,
88732921,35.0069532,-117.6978599,node,,,Unnamed Exit,,,196,
88741598,36.255572,-119.894963,node,,,Unnamed Exit,,,,
88746332,35.3800425,-119.0149882,node,,,Unnamed Exit,,,2A,
88759164,36.9483343,-120.047539,node,,,Unnamed Exit,,,152,
88783465,36.9847413,-120.0870173,node,,,Unnamed Exit,,,156,
88789189,35.6470136,-117.7968776,node,,,Unnamed Exit,,,,
88791133,37.086675,-120.2127188,node,,,Unnamed Exit,,,166,
88793841,37.0002046,-120.1060413,node,,,Unnamed Exit,,,157,
88809606,37.1286641,-120.2550818,node,,,Unnamed Exit,,,170,
88810102,37.0217403,-120.1323708,node,,,Unnamed Exit,,,159,
88848848,37.1060234,-120.2253294,node,,,Unnamed Exit,,,168,
88857072,37.144049,-120.2802449,node,,,Unnamed Exit,,,171,
88877825,36.8541484,-119.949206,node,,,Unnamed Exit,,,144,
88877948,36.9559396,-120.0591657,node,,,Unnamed Exit,,,153,
88877979,36.9646057,-120.0682451,node,,,Unnamed Exit,,,154,
88877996,36.9769369,-120.0793039,node,,,Unnamed Exit,,,155,
88923875,35.3984416,-119.0028181,node,,,Unnamed Exit,,,,
89086645,35.0061657,-118.9514216,node,,,Unnamed Exit,San Francisco;Sacramento,,221,
89088509,35.6050739,-119.2118908,node,,,Unnamed Exit,,,44,
89088635,35.562079,-119.198946,node,,,Unnamed Exit,,,41,
89089192,35.4060744,-119.0482277,node,,,Unnamed Exit,,,27,
89152458,34.8750191,-118.892352,node,,,Unnamed Exit,,,210,
89154184,34.8020443,-118.8760962,node,,,Unnamed Exit,,,204,
89218716,35.225866,-118.5685156,node,,,Unnamed Exit,,,139,
89288523,37.2908118,-120.4609557,node,,,Unnamed Exit,,,186A,
89290156,37.4528247,-120.8009018,node,,,Unnamed Exit,,,208,
89290208,37.4454903,-120.7924004,node,,,Unnamed Exit,,,208,
89292913,37.0522382,-120.6413522,node,,,Unnamed Exit,,,CA 33,
89293953,37.4224858,-120.7661514,node,,,Unnamed Exit,,,206,
89294340,37.4294942,-120.7747449,node,,,Unnamed Exit,,,206,
89294926,37.3203325,-120.5391069,node,,,Unnamed Exit,,,191,
89299453,37.4130977,-120.7558104,node,,,Unnamed Exit,,,204,
89302437,37.2426393,-121.0878219,node,,,Unnamed Exit,,,418,
89308416,37.0569645,-121.0115904,node,,,Unnamed Exit,,,60,
89316299,36.932723,-120.843606,node,,,Unnamed Exit,,,391,
89316972,36.928407,-120.8382133,node,,,Unnamed Exit,,,391,
