state,highway,exit_id,title,exit_name,exit_description,exit_location,iexit_detail_link,latitude,longitude,google_maps_link,direction
Maryland,I-68,24720,Exit 77,EXIT 77,US-40; MD-144; Woodmont Rd,"Hancock, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2077/24720,39.700165,-78.240578,http://maps.google.com/maps?t=m&q=loc:39.700165+-78.240578,Westbound
Maryland,I-68,24721,Sideling Hill Welcome Center,WELCOME CENTER,Sideling Hill Welcome Center,"Hancock, Maryland",https://www.iexitapp.com/Maryland/I-68/Welcome%20Center/24721,39.714984,-78.279498,http://maps.google.com/maps?t=m&q=loc:39.714984+-78.279498,Westbound
Maryland,I-68,24722,Exit 72,EXIT 72,US-40 Scenic; High Germany Rd; Swain Rd,"Little Orleans, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2072/24722,39.704146,-78.3236,http://maps.google.com/maps?t=m&q=loc:39.704146+-78.3236,Westbound
Maryland,I-68,24723,Exit 68,EXIT 68,Orleans Rd,"Little Orleans, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2068/24723,39.701171,-78.375416,http://maps.google.com/maps?t=m&q=loc:39.701171+-78.375416,Westbound
Maryland,I-68,24724,Exit 64,EXIT 64,M.V.Smith Road,"Flintstone, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2064/24724,39.667863,-78.440074,http://maps.google.com/maps?t=m&q=loc:39.667863+-78.440074,Westbound
Maryland,I-68,24725,Exit 62,EXIT 62,US-40 Scenic; 15 Mile Creek Rd,"Flintstone, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2062/24725,39.672409,-78.455476,http://maps.google.com/maps?t=m&q=loc:39.672409+-78.455476,Westbound
Maryland,I-68,24726,Exit 56,EXIT 56,MD-144; National Pike; Filntstone,"Flintstone, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2056/24726,39.705553,-78.568822,http://maps.google.com/maps?t=m&q=loc:39.705553+-78.568822,Westbound
Maryland,I-68,24727,Exit 50,EXIT 50,Pleasant Valley Rd; Rocky Gap St,"Cumberland, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2050/24727,39.695082,-78.644738,http://maps.google.com/maps?t=m&q=loc:39.695082+-78.644738,Westbound
Maryland,I-68,24728,Exit 47,EXIT 47,US-220 N; Bedford,"Cumberland, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2047/24728,39.670451,-78.707352,http://maps.google.com/maps?t=m&q=loc:39.670451+-78.707352,Westbound
Maryland,I-68,24729,Exit 46,EXIT 46,Naves Cross Rd,"Cumberland, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2046/24729,39.673387,-78.727598,http://maps.google.com/maps?t=m&q=loc:39.673387+-78.727598,Westbound
Maryland,I-68,24730,Exit 45,EXIT 45,Hillcrest Dr,"Cumberland, Maryland",https://www.iexitapp.com/Maryland/I-68/Exit%2045/24730,39.665979,-78.738294,http://maps.google.com/maps?t=m&q=loc:39.665979+-78.738294,Westbound
